idx,interest1,interest2,interest3,impressions,im_std,clicks,spent,total_conversion,approved_conversion
1092,102,103,103,104496.0,-0.26293502667051954,9,11.42999983,3.0,2.0
1093,103,109,105,452519.0,0.8498049997294475,68,99.52000237,7.0,2.0
1094,104,105,108,442919.0,0.8191107517819277,76,110.7800021,21.0,2.0
1095,105,111,107,596831.0,1.3112162820005389,86,120.8799992,11.0,0.0
1096,106,109,108,173912.0,-0.040990035469995106,26,35.54000032,2.0,1.0
1097,107,109,113,780967.0,1.899957536173925,86,119.6400018,20.0,4.0
1098,108,111,111,132124.0,-0.17459953893155317,8,11.18999994,4.0,0.0
1099,109,110,112,623137.0,1.3953249160117323,100,138.9200006,12.0,1.0
1100,110,114,111,99020.0,-0.28044353727058396,10,14.48000044,4.0,1.0
1101,111,113,114,665817.0,1.531786426678414,117,163.8000002,23.0,9.0
1102,112,114,113,699232.0,1.6386247907582445,80,111.9899995,12.0,3.0
1103,100,103,102,72982.0,-0.3636952901932423,11,15.04999995,1.0,0.0
1104,101,107,104,975884.0,2.5231690702558747,167,237.3199975,14.0,3.0
1105,102,106,103,245607.0,0.18824164230057072,33,47.87999952,3.0,1.0
1106,106,111,109,485369.0,0.9548368794248668,114,164.6400015,3.0,0.0
1107,107,111,112,866355.0,2.172970082397135,139,200.8299961,11.0,5.0
1108,108,110,110,502710.0,1.010281562097569,72,105.2199969,8.0,2.0
1109,109,114,111,475184.0,0.9222722007430451,88,127.3200028,4.0,1.0
1110,110,111,111,357401.0,0.5456825542844279,47,68.67000008,8.0,1.0
1111,111,114,112,99810.0,-0.27791765644990263,14,20.05000019,2.0,0.0
1112,112,116,114,81569.0,-0.3362399248676848,6,9.409999967,3.0,1.0
1113,113,115,114,441192.0,0.8135889844688686,53,77.59999979,6.0,2.0
1114,114,115,116,90470.0,-0.30778060184884376,11,16.73000002,1.0,1.0
1115,100,102,102,834243.0,2.0702978230126816,166,246.7499975,18.0,7.0
1116,101,105,106,696612.0,1.6302478189225673,152,223.1899948,31.0,9.0
1117,102,103,106,329333.0,0.4559402468478668,48,67.60999918,1.0,0.0
1118,103,104,105,1114711.0,2.9670430660694507,224,319.0000019,6.0,0.0
1119,104,107,107,267316.0,0.2576522077893944,58,82.92999887,3.0,0.0
1120,105,109,106,228629.0,0.13395758587838416,38,57.0,2.0,0.0
1121,106,107,111,758340.0,1.8276118332251197,159,233.110002,13.0,4.0
1122,107,108,110,877535.0,2.208716091986018,149,217.7799966,5.0,2.0
1123,108,113,112,1357386.0,3.742952089055322,223,323.0600071,10.0,1.0
1124,109,115,115,280240.0,0.29897433908874294,61,87.99000168,2.0,2.0
1125,110,116,116,419922.0,0.745582041360145,75,105.4500008,3.0,1.0
1126,111,116,115,402975.0,0.691397101780289,83,120.8999977,1.0,0.0
1127,112,115,116,1137635.0,3.040338372314132,211,301.0499992,30.0,10.0
1128,114,118,119,250234.0,0.20303563034777636,40,62.31999922,4.0,1.0
1129,100,106,101,904907.0,2.2962330664463835,195,279.219995,11.0,1.0
1130,101,105,105,589270.0,1.2870413644243726,107,158.0500023,10.0,4.0
1131,102,104,104,168714.0,-0.057609691806579266,24,36.01000071,2.0,2.0
1132,103,105,104,71982.0,-0.36689260768777565,11,16.34000051,1.0,0.0
1133,104,107,110,558666.0,1.189190659821675,110,162.6399975,14.0,5.0
1134,105,106,109,1118200.0,2.9781985068078773,235,333.7499943,11.0,4.0
1135,106,112,108,107100.0,-0.2546092119147548,23,33.71000051,1.0,0.0
1136,107,113,112,877769.0,2.2094642642797386,160,232.5900005,13.0,4.0
1137,108,112,112,212508.0,0.08241363054901261,33,47.69000006,4.0,1.0
1138,109,111,114,1129773.0,3.0152010621721113,252,358.189997,13.0,2.0
1139,110,111,116,637549.0,1.4414046557429463,120,173.8800035,3.0,0.0
1140,111,113,117,151531.0,-0.11254919831514518,28,40.28999949,2.0,0.0
1141,113,114,117,790253.0,1.9296478264281611,135,198.7100005,8.0,2.0
1142,114,116,118,513161.0,1.0436967272329367,114,165.6099987,5.0,2.0
